distance,time
106.17,214.9813952445984
5.22,215.3564121723175
139.23,215.98483157157898
5.71,216.4128475189209
116.50,217.05486583709717
5.71,217.49622178077698
132.58,218.10932898521423
5.71,218.53122782707214
135.20,219.17299437522888
5.61,219.59807753562927
105.98,220.24126315116882
5.71,220.6478660106659
134.74,221.2819128036499
5.71,221.70378613471985
113.20,222.34667944908142
5.71,222.78412747383118
116.42,223.39603662490845
5.61,223.82461309432983
123.51,224.46657848358154
5.73,224.89046359062195
129.63,225.51482963562012
5.73,225.95372009277344
117.10,226.59433913230896
5.71,227.00244784355164
109.75,227.6431529521942
5.71,228.06637859344482
126.92,228.72195553779602
5.71,229.14521098136902
112.52,229.7545349597931
5.61,230.17837500572205
121.21,230.81825304031372
5.71,231.2581045627594
124.24,231.90114283561707
5.71,232.2917251586914
132.14,232.932373046875
5.71,233.353502035141
120.97,233.98772358894348
5.71,234.42528820037842
105.91,235.0671854019165
5.71,235.47818326950073
126.75,236.10520148277283
5.61,236.54030084609985
113.73,237.16906428337097
5.61,237.6210458278656
104.40,238.227956533432
5.71,238.65018606185913
138.24,239.28109121322632
5.61,239.72000288963318
129.00,240.34676551818848
5.61,240.79040217399597
100.37,241.40232515335083
5.61,241.8366506099701
103.94,242.46647667884827
5.71,242.8911006450653
113.80,243.52575397491455
5.71,243.96465301513672
115.75,244.57397723197937
5.71,245.00222373008728
122.52,245.64285802841187
5.71,246.06606912612915
124.39,246.69747138023376
5.71,247.1375036239624
143.60,247.76313042640686
5.71,248.1908996105194
126.04,248.81794261932373
5.71,249.24157118797302
128.88,249.91588163375854
5.61,250.29765367507935
140.28,250.9414086341858
5.71,251.3633325099945
121.52,251.99603176116943
5.61,252.44083786010742
116.16,253.06005382537842
5.71,253.47161221504211
118.52,254.11491298675537
5.71,254.53616166114807
115.33,255.19434070587158
5.71,255.61621117591858
132.94,256.22679710388184
5.73,256.66431403160095
119.14,257.32608795166016
5.61,257.71732449531555
127.48,258.35175681114197
5.61,258.7736761569977
142.83,259.415652513504
5.73,259.85012555122375
130.93,260.49080634117126
5.71,260.8982696533203
116.64,261.5233247280121
5.68,261.9479043483734
131.31,262.58780455589294
5.61,263.01207518577576
122.72,263.65862822532654
5.71,264.08297967910767
125.22,264.70799136161804
5.61,265.1321475505829
120.36,265.7727575302124
5.71,266.19637989997864
135.49,266.84157490730286
5.71,267.25484824180603
116.84,267.8834285736084
5.61,268.31605863571167
101.64,268.95978927612305
5.00,269.3712122440338
133.81,270.0071313381195
5.71,270.42899799346924
101.98,271.059326171875
5.00,271.4968581199646
129.74,272.13027024269104
5.71,272.5365779399872
126.28,273.18458461761475
5.00,273.60710763931274
132.36,274.2552664279938
5.71,274.66830492019653
117.15,275.29563784599304
5.71,275.71723985671997
137.84,276.3604066371918
5.61,276.7873821258545
115.77,277.4145312309265
5.61,277.8374638557434
96.02,278.46818017959595
5.61,278.89237999916077
106.66,279.5479407310486
5.71,279.971497297287
116.21,280.5968186855316
5.71,281.0204048156738
124.71,281.64480543136597
5.71,282.0683274269104
119.20,282.71522760391235
5.71,283.1390492916107
120.22,283.7679681777954
5.61,284.19239473342896
114.97,284.8324918746948
5.71,285.2555422782898
110.72,285.91375613212585
4.90,286.30504536628723
102.71,286.9483346939087
4.98,287.36956310272217
127.35,288.0122182369232
4.88,288.4312388896942
126.68,289.0605719089508
5.00,289.4824221134186
110.23,290.1289885044098
5.00,290.5665400028229
139.71,291.1781735420227
4.90,291.59934520721436
136.56,292.24133014678955
5.00,292.678848028183
131.61,293.29326248168945
5.71,293.71609139442444
115.38,294.3591516017914
5.00,294.7803008556366
128.86,295.42229413986206
5.00,295.87668657302856
117.05,296.47103476524353
4.98,296.8937180042267
115.43,297.5342767238617
5.00,297.97304916381836
135.27,298.6192135810852
5.00,299.01163840293884
113.41,299.6523416042328
5.00,300.07976150512695
111.59,300.7203185558319
5.00,301.15915417671204
120.68,301.7685523033142
4.98,302.1922023296356
116.16,302.83344769477844
5.00,303.25874853134155
106.17,303.9020462036133
5.00,304.3089096546173
134.64,304.9399857521057
4.98,305.377192735672
126.91,306.0031199455261
5.00,306.4608747959137
133.20,307.05667209625244
5.00,307.49422907829285
128.08,308.1198959350586
4.93,308.56332755088806
115.29,309.2054286003113
4.98,309.6122770309448
128.86,310.23828864097595
4.90,310.6598834991455
123.57,311.3174932003021
5.00,311.75817608833313
124.10,312.35432624816895
4.88,312.7762494087219
135.52,313.4188804626465
5.00,313.85695719718933
143.48,314.49764585494995
4.88,314.9206736087799
114.09,315.5307159423828
4.90,315.9690716266632
127.50,316.6010859012604
4.98,317.0397837162018
119.32,317.6804099082947
4.88,318.08795380592346
128.35,318.71328234672546
4.98,319.1368741989136
141.29,319.7768168449402
4.98,320.2156312465668
121.62,320.857426404953
5.00,321.2849850654602
153.20,321.89575147628784
4.90,322.3183012008667
112.42,322.94834780693054
4.90,323.3701982498169
137.11,324.0277271270752
5.00,324.43455362319946
108.85,325.07666206359863
4.88,325.4985613822937
134.30,326.13815236091614
4.88,326.57562589645386
128.54,327.19173407554626
4.88,327.6137351989746
131.38,328.2560007572174
4.88,328.67788004875183
124.19,329.31944608688354
5.00,329.74130964279175
134.05,330.3831055164337
4.98,330.78997468948364
130.73,331.43192863464355
4.98,331.8596386909485
120.02,332.5002601146698
4.90,332.92332649230957
105.54,333.5488395690918
5.00,333.97142219543457
133.91,334.6120071411133
5.00,335.03515124320984
115.33,335.69139885902405
5.00,336.08402156829834
107.70,336.7286431789398
5.00,337.15240836143494
117.81,337.79304122924805
5.00,338.21626329421997
131.99,338.8364369869232
4.98,339.2603032588959
100.66,339.9015154838562
5.00,340.3287785053253
124.92,340.9551520347595
4.98,341.37777519226074
130.48,342.00806641578674
4.88,342.4456195831299
148.92,343.0882477760315
4.90,343.4951903820038
62.12,344.13756108283997
4.90,344.5588140487671
157.01,345.201372385025
5.00,345.6232132911682
112.91,346.25081753730774
4.98,346.6727168560028
142.34,347.3149347305298
4.90,347.7521712779999
98.99,348.3784408569336
4.88,348.8003406524658
116.54,349.4269857406616
4.98,349.8498766422272
161.23,350.50611686706543
4.90,350.9293587207794
167.76,351.55502486228943
4.88,351.9786548614502
129.64,352.6043257713318
4.88,353.0428841114044
101.59,353.6835205554962
4.98,354.10500931739807
131.61,354.73066997528076
5.00,355.15418696403503
140.30,355.7947471141815
5.00,356.2186088562012
118.81,356.85188913345337
4.88,357.2894444465637
117.08,357.9001581668854
4.88,358.33764576911926
130.51,358.9640507698059
4.88,359.3859131336212
113.34,360.04353165626526
4.88,360.4654543399811
78.56,361.0774965286255
4.98,361.4993772506714
143.40,362.14223885536194
5.00,362.579726934433
134.56,363.1994593143463
5.00,363.6207070350647
111.40,364.2782552242279
5.00,364.70013642311096
129.66,365.3165605068207
5.00,365.73806953430176
128.35,366.3853950500488
5.00,366.8043110370636
131.72,367.43143916130066
5.00,367.86143040657043
141.17,368.50203013420105
5.00,368.92562460899353
148.46,369.56630849838257
5.00,370.00610756874084
130.97,370.6467046737671
4.98,371.03929829597473
115.55,371.6805622577667
4.98,372.1031868457794
107.41,372.750118970871
4.98,373.17331981658936
138.64,373.7989435195923
5.00,374.22178649902344
109.67,374.84784960746765
5.00,375.28532671928406
106.93,375.9122381210327
4.90,376.3341815471649
127.55,376.9754593372345
4.98,377.401891708374
124.81,378.0457673072815
5.00,378.45228910446167
130.07,379.0940132141113
4.98,379.51617097854614
172.13,380.15784740448
4.95,380.59539341926575
124.85,381.2068271636963
5.00,381.6286470890045
116.14,382.25897216796875
4.98,382.685542345047
168.30,383.3456175327301
5.00,383.7830979824066
92.46,384.38434076309204
4.88,384.8069272041321
154.53,385.45377373695374
5.00,385.87855863571167
119.80,386.51854372024536
4.98,386.9417555332184
129.13,387.57206654548645
5.00,387.99513816833496
118.13,388.62013721466064
5.00,389.05885124206543
122.25,389.69952058792114
5.00,390.10818123817444
129.08,390.74912452697754
4.91,391.1720860004425
122.67,391.7970838546753
5.00,392.22098302841187
111.40,392.88502764701843
4.98,393.29181027412415
117.47,393.91851019859314
5.00,394.34042143821716
121.16,394.98169350624084
4.90,395.41919589042664
133.91,396.0611164569855
5.00,396.4674153327942
115.87,397.0948131084442
5.00,397.5234417915344
103.48,398.1503117084503
4.98,398.58776926994324
119.95,399.2358191013336
4.90,399.64272952079773
115.86,400.26981925964355
4.88,400.6984610557556
129.54,401.34044551849365
4.90,401.7623100280762
95.35,402.39332008361816
5.00,402.8167190551758
114.26,403.4431049823761
5.00,403.8826017379761
111.72,404.52323484420776
5.00,404.93064188957214
117.54,405.5556387901306
5.00,405.9952313899994
128.15,406.6351885795593
5.00,407.05842447280884
137.17,407.69004368782043
4.88,408.11274814605713
141.37,408.7384431362152
4.98,409.16090655326843
129.66,409.8172216415405
4.98,410.2414216995239
131.29,410.8689377307892
4.98,411.2910542488098
111.71,411.9332654476166
5.00,412.3748242855072
121.38,412.9730136394501
5.00,413.4105920791626
128.64,414.0519440174103
5.00,414.4738097190857
118.47,415.1013095378876
5.00,415.52907848358154
128.42,416.1558835506439
5.00,416.57781648635864
115.38,417.2365062236786
5.00,417.6474311351776
129.25,418.27492022514343
4.98,418.71241450309753
123.22,419.33945298194885
4.90,419.75762844085693
122.71,420.3865032196045
4.98,420.8240032196045
114.31,421.4828052520752
4.98,421.8765289783478
108.19,422.5054793357849
4.88,422.9443693161011
115.79,423.5696768760681
4.88,423.99334168434143
127.55,424.63397097587585
5.00,425.07218647003174
112.52,425.7128028869629
5.00,426.10510325431824
108.97,426.7454707622528
4.98,427.1842951774597
136.24,427.81402945518494
4.98,428.2215039730072
105.57,428.8691246509552
5.00,429.29162192344666
127.64,429.93418645858765
4.90,430.3560609817505
136.44,430.9987027645111
5.00,431.4205765724182
132.41,432.0367262363434
5.00,432.4630093574524
124.25,433.10692381858826
4.98,433.5362157821655
121.94,434.1625576019287
5.00,434.6000473499298
123.05,435.2113835811615
5.00,435.6488950252533
125.87,436.2745771408081
5.00,436.7277069091797
109.53,437.3390724658966
4.90,437.7671446800232
111.06,438.39356231689453
4.90,438.81974744796753
137.38,439.4628357887268
5.00,439.9028356075287
122.50,440.51286721229553
5.00,440.9368951320648
131.33,441.57791543006897
5.00,442.0167136192322
147.95,442.6477313041687
4.98,443.0569586753845
120.43,443.69725489616394
4.90,444.11269092559814
160.24,444.75337648391724
5.00,445.1922197341919
119.36,445.83411478996277
4.88,446.2403726577759
134.91,446.8670406341553
4.93,447.28931498527527
135.27,447.93797278404236
5.00,448.3804740905762
142.32,448.99192452430725
4.88,449.4138014316559
150.91,450.0551612377167
4.88,450.492618560791
107.47,451.1356999874115
5.00,451.542053937912
151.78,452.16892862319946
5.00,452.5977392196655
128.88,453.2407031059265
5.00,453.6782019138336
133.20,454.2896535396576
4.98,454.71215748786926
115.79,455.3550372123718
4.88,455.77624797821045
134.64,456.4187841415405
4.90,456.8564546108246
115.24,457.46767234802246
4.88,457.8910791873932
152.49,458.53166222572327
5.00,458.9549558162689
138.82,459.594899892807
4.98,460.0338099002838
137.73,460.6437916755676
4.90,461.0667324066162
-466.12,461.5358793735504
126.51,462.17720127105713
5.00,462.6146950721741
145.28,463.22610354423523
4.88,463.66393971443176
151.69,464.2970018386841
5.00,464.72538805007935
125.07,465.36740946769714
5.00,465.7892782688141
153.90,466.4168577194214
4.88,466.839647769928
122.77,467.464724779129
5.00,467.9046392440796
150.48,468.5655972957611
4.98,468.9589259624481
127.62,469.59912633895874
4.98,470.02344584465027
133.94,470.64785265922546
5.00,471.08674907684326
136.99,471.7273449897766
4.90,472.13552927970886
130.24,472.77625489234924
4.98,473.19950771331787
123.88,473.82387018203735
4.98,474.26274371147156
131.67,474.9058527946472
4.98,475.3277280330658
-467.69,475.78087759017944
144.93,476.42377734184265
5.00,476.863144159317
112.42,477.4692893028259
4.98,477.89448642730713
129.85,478.5420911312103
5.00,478.9809970855713
-463.61,479.42450428009033
117.56,480.0657892227173
5.00,480.5032877922058
133.84,481.1205861568451
5.00,481.54219675064087
126.87,482.1683292388916
4.88,482.6104667186737
133.79,483.2524929046631
4.98,483.6743731498718
127.14,484.29378056526184
4.90,484.715616941452
127.65,485.35803174972534
5.00,485.7955274581909
138.26,486.42300367355347
4.90,486.83165526390076
138.79,487.4730122089386
5.00,487.8963928222656
120.16,488.53635692596436
4.98,488.9751844406128
134.39,489.6048495769501
4.88,490.01309514045715
134.73,490.6537027359009
4.88,491.0919017791748
120.60,491.7174677848816
4.98,492.14065170288086
145.84,492.7657153606415
5.00,493.2052218914032
119.27,493.8478248119354
5.00,494.2590174674988
144.36,494.8857400417328
4.98,495.3232011795044
-464.29,495.7766513824463
138.50,496.41839265823364
5.00,496.85718989372253
142.78,497.5026116371155
4.88,497.92587876319885
122.45,498.53586292266846
5.00,498.9595425128937
122.94,499.58918738365173
4.88,500.0292377471924
134.20,500.66988134384155
4.90,501.0940635204315
130.02,501.7196502685547
4.88,502.14351534843445
137.50,502.76866602897644
4.98,503.208055973053
133.99,503.86548137664795
4.98,504.26319313049316
141.87,504.8895227909088
4.88,505.31104040145874
143.82,505.96823024749756
5.00,506.4057312011719
122.01,507.0171105861664
5.00,507.43896412849426
149.53,508.0805153846741
5.00,508.50227546691895
129.23,509.14771008491516
4.88,509.5763168334961
124.46,510.1910855770111
4.98,510.6125612258911
134.06,511.2555811405182
5.00,511.6768238544464
130.65,512.3037087917328
4.98,512.741438627243
125.63,513.3692469596863
5.00,513.790417432785
124.19,514.449009180069
4.88,514.857177734375
124.24,515.4870018959045
5.00,515.9108009338379
133.31,516.5518054962158
5.00,516.9742414951324
124.15,517.6461117267609
5.00,518.0536017417908
123.57,518.662971496582
5.00,519.0868656635284
123.06,519.727507352829
5.00,520.1511189937592
144.98,520.8073053359985
4.88,521.2157735824585
124.80,521.842148065567
5.00,522.2646961212158
133.98,522.9070408344269
5.00,523.3445382118225
-465.87,523.7979793548584
112.22,524.4401149749756
4.88,524.8639290332794
125.17,525.504554271698
5.00,525.9127423763275
131.12,526.5527031421661
5.00,526.9765129089355
140.76,527.6164426803589
5.00,528.0509703159332
109.53,528.6606588363647
7.23,529.0841927528381
117.64,529.7241613864899
120.02,530.3827440738678
6.58,530.788984298706
105.84,531.4162204265594
6.82,531.8399517536163
131.53,532.2781493663788
113.36,532.9051239490509
6.48,533.3419554233551
115.79,534.0006980895996
6.77,534.4069075584412
88.89,534.8306868076324
107.36,535.2529056072235
89.00,535.6903975009918
113.75,536.1292505264282
113.10,536.5515184402466
115.38,536.9896502494812
107.39,537.4274218082428
82.94,537.8504531383514
86.82,538.2879557609558
111.28,538.7254028320312
87.18,539.1642048358917
108.63,539.7892169952393
7.28,540.2148451805115
106.28,540.6517877578735
11.56,541.0730159282684
64.57,541.4948885440826
118.88,542.1368718147278
6.27,542.558788061142
128.61,543.2162690162659
6.22,543.638147354126
106.17,544.2592248916626
6.32,544.676992893219
12.77,545.1001963615417
9.64,545.5380961894989
9.95,545.9762260913849
9.66,546.3980832099915
9.13,546.81995844841
8.38,547.2586898803711
10.05,547.6805610656738
10.74,548.1048057079315
9.16,548.5310220718384
19.13,548.9570865631104
12.97,549.3796279430389
17.65,549.8086762428284
10.51,550.2320990562439
11.61,550.6695990562439
12.67,551.0926930904388
12.12,551.5387976169586
13.23,551.9621343612671
10.51,552.3996374607086
16.23,552.8064668178558
11.56,553.229564666748
8.38,553.6516296863556
8.79,554.0797228813171
8.09,554.5169188976288
8.79,554.9835472106934
9.30,555.381977558136
10.95,555.8180913925171
9.76,556.2352030277252
8.08,556.643848657608
11.92,557.0817677974701
11.56,557.4975807666779
11.02,557.9366316795349
11.36,558.3728969097137
106.98,559.0154275894165
6.82,559.4060952663422
9.20,559.8365309238434
8.48,560.2753074169159
8.79,560.7014343738556
12.02,561.1319923400879
8.38,561.5538194179535
9.20,561.9871175289154
11.61,562.4138705730438
8.38,562.852781534195
8.50,563.2746613025665
9.23,563.7035405635834
12.07,564.1229453086853
11.20,564.5508358478546
11.66,564.977189540863
10.56,565.4057621955872
10.25,565.8330898284912
8.38,566.2590119838715
8.09,566.7014298439026
7.99,567.1229462623596
11.05,567.559446811676
11.46,567.9904997348785
8.50,568.4004271030426
9.35,568.8233780860901
9.25,569.2508299350739
8.94,569.6773173809052
8.38,570.0909867286682
8.48,570.528972864151
8.48,570.9752142429352
9.74,571.4151873588562
8.09,571.8561751842499
10.71,572.2596662044525
